time,symbol,side,entry_price,size,position_value,status,exit_time,exit_price,pnl,reason,stop_loss,target,trail_active,trail_stop
2025-08-04 09:28:00,ITC,LONG,419.45,2298,963896.10,CLOSED,2025-08-04 10:32:00,417.35,-4819.48,SL,417.35,427.84,False,
2025-08-04 09:25:00,PNBHOUSING,LONG,811.00,1188,963468.00,CLOSED,2025-08-04 09:40:00,806.94,-4817.34,SL,806.95,827.22,False,
2025-08-04 09:27:00,UPL,LONG,704.40,1368,963619.20,CLOSED,2025-08-04 09:45:00,706.56,2955.91,TRAIL,700.88,718.49,True,706.56
2025-08-04 09:25:00,ABB,LONG,5355.00,180,963900.00,CLOSED,2025-08-04 09:26:00,5328.22,-4819.50,SL,5328.23,5462.10,False,
2025-08-05 09:25:00,HDFCBANK,SHORT,1972.70,468,923223.60,CLOSED,2025-08-05 10:21:00,1982.56,-4616.12,SL,1982.56,1933.25,False,
2025-08-05 09:46:00,PAYTM,SHORT,1059.00,872,923448.00,CLOSED,2025-08-05 09:50:00,1064.29,-4617.24,SL,1064.30,1037.82,False,
2025-08-05 09:25:00,INDUSINDBK,LONG,844.40,1093,922929.20,CLOSED,2025-08-05 09:28:00,842.33,-2257.32,TRAIL,840.18,861.29,True,842.33
2025-08-05 09:40:00,GODFRYPHLP,LONG,9844.50,93,915538.50,CLOSED,2025-08-05 09:46:00,9795.28,-4577.69,SL,9795.28,10041.39,False,
2025-08-05 09:25:00,KAYNES,SHORT,6410.50,144,923112.00,CLOSED,2025-08-05 09:26:00,6442.55,-4615.56,SL,6442.55,6282.29,False,
2025-08-05 09:25:00,JIOFIN,LONG,337.40,2737,923463.80,CLOSED,2025-08-05 09:48:00,335.71,-4617.32,SL,335.71,344.15,False,
2025-08-05 09:25:00,SARDAEN,LONG,541.65,1705,923513.25,CLOSED,2025-08-05 09:26:00,538.94,-4617.57,SL,538.94,552.48,False,
2025-08-05 09:25:00,M&M,LONG,3192.70,289,922690.30,CLOSED,2025-08-05 09:48:00,3176.74,-4613.45,SL,3176.74,3256.55,False,
2025-08-05 09:30:00,MCX,SHORT,7700.00,119,916300.00,CLOSED,2025-08-05 09:38:00,7738.50,-4581.50,SL,7738.50,7546.00,False,
2025-08-05 09:25:00,RELIANCE,LONG,1403.00,658,923174.00,CLOSED,2025-08-05 10:42:00,1395.98,-4615.87,SL,1395.98,1431.06,False,
2025-08-06 09:27:00,GODFRYPHLP,SHORT,10232.50,86,879995.00,CLOSED,2025-08-06 09:28:00,10283.66,-4399.97,SL,10283.66,10027.85,False,
2025-08-06 09:25:00,NEWGEN,LONG,973.65,903,879205.95,CLOSED,2025-08-06 09:28:00,968.78,-4396.03,SL,968.78,993.12,False,
2025-08-06 09:50:00,BSE,SHORT,2291.30,384,879859.20,CLOSED,2025-08-06 09:52:00,2302.76,-4399.30,SL,2302.76,2245.47,False,
2025-08-06 09:46:00,BEL,SHORT,387.60,2270,879852.00,CLOSED,2025-08-06 10:25:00,389.54,-4399.26,SL,389.54,379.85,False,
2025-08-06 09:26:00,HDFCBANK,LONG,1977.10,445,879809.50,CLOSED,2025-08-06 15:25:00,1986.90,4361.00,EOD,1967.21,2016.64,True,1973.09
2025-08-06 09:25:00,LUPIN,LONG,1862.00,472,878864.00,CLOSED,2025-08-06 09:36:00,1860.34,-782.58,TRAIL,1852.69,1899.24,True,1860.34
2025-08-06 09:25:00,NCC,LONG,220.35,3993,879857.55,CLOSED,2025-08-06 09:26:00,219.25,-4399.29,SL,219.25,224.76,False,
2025-08-06 09:38:00,WAAREEENER,SHORT,3075.50,286,879593.00,CLOSED,2025-08-06 10:12:00,3090.88,-4397.96,SL,3090.88,3013.99,False,
2025-08-06 09:36:00,INFY,SHORT,1442.70,609,878604.30,CLOSED,2025-08-06 12:21:00,1444.86,-1312.85,TRAIL,1449.91,1413.85,True,1444.86
2025-08-07 09:25:00,KOTAKBANK,SHORT,1971.10,434,855457.40,CLOSED,2025-08-07 10:14:00,1980.96,-4277.29,SL,1980.96,1931.68,False,
2025-08-07 09:31:00,ETERNAL,LONG,298.10,2871,855845.10,CLOSED,2025-08-07 09:41:00,296.61,-4279.23,SL,296.61,304.06,False,
2025-08-07 09:25:00,GODFRYPHLP,LONG,10544.00,81,854064.00,CLOSED,2025-08-07 09:26:00,10491.28,-4270.32,SL,10491.28,10754.88,False,
2025-08-07 09:27:00,TRENT,LONG,5398.00,158,852884.00,CLOSED,2025-08-07 09:33:00,5399.20,189.60,TRAIL,5371.01,5505.96,True,5399.20
2025-08-07 09:49:00,SARDAEN,SHORT,572.05,1496,855786.80,CLOSED,2025-08-07 09:53:00,574.91,-4278.93,SL,574.91,560.61,False,
2025-08-07 09:25:00,FORTIS,SHORT,883.60,968,855324.80,CLOSED,2025-08-07 09:41:00,888.02,-4276.62,SL,888.02,865.93,False,
2025-08-07 09:25:00,WAAREEENER,SHORT,3152.00,271,854192.00,CLOSED,2025-08-07 09:26:00,3167.76,-4270.96,SL,3167.76,3088.96,False,
2025-08-07 09:25:00,LUPIN,LONG,1934.00,442,854828.00,CLOSED,2025-08-07 09:49:00,1924.33,-4274.14,SL,1924.33,1972.68,False,
2025-08-07 09:25:00,BRITANNIA,LONG,5547.00,154,854238.00,CLOSED,2025-08-07 09:27:00,5519.26,-4271.19,SL,5519.27,5657.94,False,
2025-08-08 09:25:00,BSE,SHORT,2385.00,344,820440.00,CLOSED,2025-08-08 09:26:00,2396.92,-4102.20,SL,2396.93,2337.30,False,
2025-08-08 09:25:00,AUBANK,SHORT,753.95,1090,821805.50,CLOSED,2025-08-08 09:26:00,757.72,-4109.03,SL,757.72,738.87,False,
2025-08-08 09:30:00,KALYANKJIL,SHORT,544.00,1510,821440.00,CLOSED,2025-08-08 09:31:00,539.01,7531.12,TRAIL,546.72,533.12,True,539.01
2025-08-08 09:25:00,HDFCBANK,SHORT,1983.70,414,821251.80,CLOSED,2025-08-08 15:25:00,1973.00,4429.80,EOD,1993.62,1944.03,True,1984.78
2025-08-08 09:26:00,TITAN,LONG,3464.10,237,820991.70,CLOSED,2025-08-08 09:27:00,3446.78,-4104.96,SL,3446.78,3533.38,False,
2025-08-08 09:25:00,COFORGE,LONG,1645.40,499,821054.60,CLOSED,2025-08-08 09:26:00,1637.17,-4105.27,SL,1637.17,1678.31,False,
2025-08-08 09:26:00,GODFRYPHLP,SHORT,9952.50,82,816105.00,CLOSED,2025-08-08 09:27:00,9954.10,-131.20,TRAIL,10002.26,9753.45,True,9954.10
2025-08-08 09:25:00,ETERNAL,SHORT,298.90,2749,821676.10,CLOSED,2025-08-08 09:46:00,300.39,-4108.38,SL,300.39,292.92,False,
2025-08-11 09:35:00,HBLENGINE,LONG,678.00,1199,812922.00,CLOSED,2025-08-11 09:37:00,674.61,-4064.61,SL,674.61,691.56,False,
2025-08-11 09:32:00,PGEL,SHORT,500.50,1624,812812.00,CLOSED,2025-08-11 09:33:00,503.00,-4064.06,SL,503.00,490.49,False,
2025-08-11 09:41:00,SBIN,LONG,821.45,989,812414.05,CLOSED,2025-08-11 15:25:00,822.95,1483.50,EOD,817.34,837.88,False,
2025-08-11 09:28:00,BSE,SHORT,2390.00,340,812600.00,CLOSED,2025-08-11 09:40:00,2401.95,-4063.00,SL,2401.95,2342.20,False,
2025-08-11 09:25:00,AMBER,SHORT,6964.00,116,807824.00,CLOSED,2025-08-11 09:26:00,6998.82,-4039.12,SL,6998.82,6824.72,False,
2025-08-11 09:30:00,CDSL,SHORT,1559.50,521,812499.50,CLOSED,2025-08-11 09:38:00,1567.30,-4062.50,SL,1567.30,1528.31,False,
2025-08-11 09:53:00,RELIANCE,LONG,1371.90,592,812164.80,CLOSED,2025-08-11 15:25:00,1384.10,7222.40,EOD,1365.04,1399.34,True,1377.59
2025-08-11 09:34:00,MANAPPURAM,SHORT,254.85,3190,812971.50,CLOSED,2025-08-11 09:35:00,256.12,-4064.86,SL,256.12,249.75,False,
2025-08-12 09:39:00,PGEL,SHORT,521.55,1529,797449.95,CLOSED,2025-08-12 09:43:00,522.49,-1436.50,TRAIL,524.16,511.12,True,522.49
2025-08-12 09:25:00,HBLENGINE,LONG,707.20,1127,797014.40,CLOSED,2025-08-12 09:30:00,703.66,-3985.07,SL,703.66,721.34,False,
2025-08-12 09:25:00,TITAGARH,LONG,815.30,978,797363.40,CLOSED,2025-08-12 09:31:00,811.22,-3986.82,SL,811.22,831.61,False,
2025-08-12 09:25:00,HINDALCO,LONG,677.75,1176,797034.00,CLOSED,2025-08-12 09:26:00,674.36,-3985.17,SL,674.36,691.30,False,
2025-08-12 09:31:00,ASTRAL,SHORT,1287.60,619,797024.40,CLOSED,2025-08-12 09:32:00,1294.04,-3985.12,SL,1294.04,1261.85,False,
2025-08-12 09:25:00,HAL,LONG,4395.20,181,795531.20,CLOSED,2025-08-12 09:34:00,4373.22,-3977.66,SL,4373.22,4483.10,False,
2025-08-12 09:25:00,SUZLON,SHORT,63.43,12573,797505.39,CLOSED,2025-08-12 09:49:00,63.75,-3987.53,SL,63.75,62.16,False,
2025-08-12 09:26:00,JMFINANCIL,SHORT,161.70,4932,797504.40,CLOSED,2025-08-12 09:28:00,162.51,-3987.52,SL,162.51,158.47,False,
2025-08-12 09:50:00,INFY,LONG,1439.40,554,797427.60,CLOSED,2025-08-12 10:30:00,1432.20,-3987.14,SL,1432.20,1468.19,False,
2025-08-14 09:34:00,MUTHOOTFIN,SHORT,2760.00,276,761760.00,CLOSED,2025-08-14 09:36:00,2773.80,-3808.80,SL,2773.80,2704.80,False,
2025-08-14 09:25:00,INFY,LONG,1449.60,527,763939.20,CLOSED,2025-08-14 11:34:00,1458.98,4940.63,TRAIL,1442.35,1478.59,True,1458.97
2025-08-14 09:51:00,VMM,SHORT,144.40,5292,764164.80,CLOSED,2025-08-14 09:52:00,145.12,-3820.82,SL,145.12,141.51,False,
2025-08-14 09:26:00,NAUKRI,LONG,1360.20,561,763072.20,CLOSED,2025-08-14 09:34:00,1353.40,-3815.36,SL,1353.40,1387.40,False,
2025-08-14 09:34:00,HBLENGINE,LONG,756.95,1009,763762.55,CLOSED,2025-08-14 09:35:00,753.17,-3818.81,SL,753.17,772.09,False,
2025-08-14 09:36:00,HDFCBANK,LONG,1989.80,384,764083.20,CLOSED,2025-08-14 15:25:00,1989.00,-307.20,EOD,1979.85,2029.60,False,
2025-08-14 09:25:00,JUBLFOOD,LONG,660.95,1156,764058.20,CLOSED,2025-08-14 09:29:00,657.65,-3820.29,SL,657.65,674.17,False,
2025-08-14 09:53:00,BPCL,SHORT,320.20,2386,763997.20,CLOSED,2025-08-14 10:26:00,321.80,-3819.99,SL,321.80,313.80,False,
2025-08-18 09:25:00,ADANIPORTS,SHORT,1306.50,570,744705.00,CLOSED,2025-08-18 09:28:00,1313.03,-3723.52,SL,1313.03,1280.37,False,
2025-08-18 09:28:00,HEROMOTOCO,LONG,5084.80,146,742380.80,CLOSED,2025-08-18 09:31:00,5059.38,-3711.90,SL,5059.38,5186.50,False,
2025-08-18 09:44:00,ETERNAL,SHORT,318.00,2345,745710.00,CLOSED,2025-08-18 15:25:00,314.65,7855.75,EOD,319.59,311.64,True,316.36
2025-08-18 09:38:00,VOLTAS,SHORT,1350.10,552,745255.20,CLOSED,2025-08-18 09:49:00,1356.85,-3726.28,SL,1356.85,1323.10,False,
2025-08-18 09:49:00,M&M,LONG,3417.00,218,744906.00,CLOSED,2025-08-18 14:20:00,3399.92,-3724.53,SL,3399.91,3485.34,False,
2025-08-18 09:35:00,BAJFINANCE,LONG,915.00,815,745725.00,CLOSED,2025-08-18 09:40:00,912.75,-1831.61,TRAIL,910.42,933.30,True,912.75
2025-08-18 09:41:00,AMBER,LONG,7440.00,100,744000.00,CLOSED,2025-08-18 09:58:00,7438.79,-121.25,TRAIL,7402.80,7588.80,True,7438.79
2025-08-18 09:35:00,BAJAJ-AUTO,LONG,8600.00,86,739600.00,CLOSED,2025-08-18 10:26:00,8557.00,-3698.00,SL,8557.00,8772.00,False,
2025-08-18 09:25:00,HDFCBANK,LONG,2018.90,369,744974.10,CLOSED,2025-08-18 10:51:00,2008.81,-3724.87,SL,2008.81,2059.28,False,
2025-08-19 09:30:00,RELIANCE,LONG,1413.60,516,729417.60,CLOSED,2025-08-19 15:25:00,1420.20,3405.60,EOD,1406.53,1441.87,True,1410.34
2025-08-19 09:25:00,BHARTIARTL,LONG,1931.10,377,728024.70,CLOSED,2025-08-19 09:52:00,1921.44,-3640.12,SL,1921.44,1969.72,False,
2025-08-19 09:27:00,OLAELEC,LONG,43.59,16735,729478.65,CLOSED,2025-08-19 09:30:00,43.37,-3647.39,SL,43.37,44.46,False,
2025-08-19 09:38:00,VEDL,LONG,447.85,1628,729099.80,CLOSED,2025-08-19 15:25:00,449.75,3093.20,EOD,445.61,456.81,True,447.62
2025-08-19 09:25:00,HAL,SHORT,4425.10,164,725716.40,CLOSED,2025-08-19 09:26:00,4447.23,-3628.58,SL,4447.23,4336.60,False,
2025-08-19 09:36:00,HDFCBANK,SHORT,1998.30,365,729379.50,CLOSED,2025-08-19 15:25:00,1991.50,2482.00,EOD,2008.29,1958.33,True,2001.60
2025-08-19 09:35:00,WAAREEENER,LONG,3081.00,236,727116.00,CLOSED,2025-08-19 09:41:00,3065.60,-3635.58,SL,3065.59,3142.62,False,
2025-08-19 09:50:00,MARUTI,LONG,14139.00,51,721089.00,CLOSED,2025-08-19 10:50:00,14068.30,-3605.44,SL,14068.31,14421.78,False,
2025-08-19 09:25:00,ICICIBANK,LONG,1438.50,507,729319.50,CLOSED,2025-08-19 09:50:00,1431.31,-3646.60,SL,1431.31,1467.27,False,
2025-08-19 09:50:00,M&M,LONG,3362.50,216,726300.00,CLOSED,2025-08-19 13:40:00,3364.58,448.20,TRAIL,3345.69,3429.75,True,3364.57
2025-08-20 09:25:00,OLAELEC,SHORT,47.48,15104,717137.92,CLOSED,2025-08-20 09:26:00,47.72,-3585.69,SL,47.72,46.53,False,
2025-08-20 09:25:00,BHARTIARTL,SHORT,1935.50,370,716135.00,CLOSED,2025-08-20 15:25:00,1929.70,2146.00,EOD,1945.18,1896.79,False,
2025-08-20 09:52:00,HAL,SHORT,4531.00,158,715898.00,CLOSED,2025-08-20 15:25:00,4473.60,9069.20,EOD,4553.65,4440.38,True,4493.45
2025-08-20 09:25:00,ETERNAL,LONG,327.50,2189,716897.50,CLOSED,2025-08-20 09:29:00,325.86,-3584.49,SL,325.86,334.05,False,
2025-08-20 09:33:00,M&M,LONG,3370.00,212,714440.00,CLOSED,2025-08-20 15:25:00,3395.00,5300.00,EOD,3353.15,3437.40,True,3378.67
2025-08-20 09:33:00,BEL,SHORT,375.45,1910,717109.50,CLOSED,2025-08-20 15:25:00,371.85,6876.00,EOD,377.33,367.94,True,373.88
2025-08-20 09:26:00,HCLTECH,LONG,1466.90,488,715847.20,CLOSED,2025-08-20 14:49:00,1496.24,14316.94,TG,1459.57,1496.24,True,1484.98
2025-08-20 09:25:00,AUROPHARMA,LONG,1068.30,671,716829.30,CLOSED,2025-08-20 09:30:00,1062.96,-3584.15,SL,1062.96,1089.67,False,
2025-08-21 09:44:00,CLEAN,LONG,1154.80,644,743691.20,CLOSED,2025-08-21 09:46:00,1154.28,-336.49,TRAIL,1149.03,1177.90,True,1154.28
2025-08-21 09:39:00,OLAELEC,SHORT,49.68,14977,744057.36,CLOSED,2025-08-21 09:40:00,49.93,-3720.29,SL,49.93,48.69,False,
2025-08-21 09:30:00,SWIGGY,LONG,437.00,1702,743774.00,CLOSED,2025-08-21 09:56:00,440.07,5232.80,TRAIL,434.81,445.74,True,440.07
2025-08-21 09:25:00,GODFRYPHLP,LONG,11345.50,65,737457.50,CLOSED,2025-08-21 09:26:00,11288.77,-3687.29,SL,11288.77,11572.41,False,
2025-08-21 09:44:00,WAAREEENER,LONG,3277.90,227,744083.30,CLOSED,2025-08-21 09:56:00,3274.26,-826.85,TRAIL,3261.51,3343.46,True,3274.26
2025-08-21 09:26:00,TCS,LONG,3094.30,240,742632.00,CLOSED,2025-08-21 15:21:00,3096.50,528.18,TRAIL,3078.83,3156.19,True,3096.50
2025-08-21 09:33:00,RELIANCE,LONG,1430.90,520,744068.00,CLOSED,2025-08-21 15:21:00,1423.75,-3720.34,SL,1423.75,1459.52,False,
2025-08-21 09:40:00,JWL,LONG,367.90,2022,743893.80,CLOSED,2025-08-21 09:44:00,369.01,2247.45,TRAIL,366.06,375.26,True,369.01
2025-08-22 09:36:00,BSE,LONG,2346.80,315,739242.00,CLOSED,2025-08-22 09:43:00,2335.07,-3696.21,SL,2335.07,2393.74,False,
2025-08-22 09:25:00,OLAELEC,SHORT,48.31,15313,739771.03,CLOSED,2025-08-22 09:26:00,48.55,-3698.86,SL,48.55,47.34,False,
2025-08-22 09:25:00,VEDL,SHORT,444.60,1664,739814.40,CLOSED,2025-08-22 09:47:00,446.82,-3699.07,SL,446.82,435.71,False,
2025-08-22 09:52:00,TITAGARH,SHORT,850.50,869,739084.50,CLOSED,2025-08-22 10:08:00,854.75,-3695.42,SL,854.75,833.49,False,
2025-08-22 09:50:00,WAAREEENER,LONG,3214.00,230,739220.00,CLOSED,2025-08-22 11:54:00,3197.93,-3696.10,SL,3197.93,3278.28,False,
2025-08-22 09:29:00,SWIGGY,LONG,427.60,1730,739748.00,CLOSED,2025-08-22 09:30:00,425.46,-3698.74,SL,425.46,436.15,False,
2025-08-22 09:25:00,ETERNAL,LONG,321.55,2300,739565.00,CLOSED,2025-08-22 09:48:00,319.94,-3697.83,SL,319.94,327.98,False,
2025-08-25 09:25:00,HDFCBANK,LONG,1975.30,361,713083.30,CLOSED,2025-08-25 09:51:00,1965.42,-3565.42,SL,1965.42,2014.81,False,
2025-08-25 09:25:00,MAZDOCK,SHORT,2750.00,259,712250.00,CLOSED,2025-08-25 09:54:00,2763.75,-3561.25,SL,2763.75,2695.00,False,
2025-08-25 09:25:00,BSE,LONG,2311.50,308,711942.00,CLOSED,2025-08-25 10:06:00,2299.94,-3559.71,SL,2299.94,2357.73,False,
2025-08-25 09:31:00,YESBANK,SHORT,19.66,36313,713913.58,CLOSED,2025-08-25 09:34:00,19.76,-3569.57,SL,19.76,19.27,False,
2025-08-25 09:25:00,INFY,SHORT,1508.60,473,713567.80,CLOSED,2025-08-25 09:28:00,1516.14,-3567.84,SL,1516.14,1478.43,False,
2025-08-25 09:42:00,TCS,LONG,3126.80,228,712910.40,CLOSED,2025-08-25 15:25:00,3140.30,3078.00,EOD,3111.17,3189.34,True,3128.36
2025-08-25 09:35:00,WAAREEENER,SHORT,3090.00,231,713790.00,CLOSED,2025-08-25 09:56:00,3105.45,-3568.95,SL,3105.45,3028.20,False,
2025-08-25 09:25:00,DIVISLAB,SHORT,6210.50,114,707997.00,CLOSED,2025-08-25 09:56:00,6241.55,-3539.98,SL,6241.55,6086.29,False,
2025-08-25 09:48:00,ETERNAL,LONG,318.45,2241,713646.45,CLOSED,2025-08-25 11:17:00,321.37,6547.08,TRAIL,316.86,324.82,True,321.37
2025-08-26 09:25:00,SAILIFE,LONG,871.85,801,698351.85,CLOSED,2025-08-26 09:45:00,867.49,-3491.76,SL,867.49,889.29,True,870.52
2025-08-26 09:42:00,IDEA,SHORT,6.73,103807,698621.11,CLOSED,2025-08-26 09:43:00,6.72,1035.47,TRAIL,6.76,6.60,True,6.72
2025-08-26 09:27:00,BSE,SHORT,2248.10,310,696911.00,CLOSED,2025-08-26 09:29:00,2259.34,-3484.55,SL,2259.34,2203.14,False,
2025-08-26 09:25:00,BLS,SHORT,374.05,1867,698351.35,CLOSED,2025-08-26 09:26:00,375.92,-3491.76,SL,375.92,366.57,False,
2025-08-26 09:29:00,HDFCBANK,SHORT,970.10,720,698472.00,CLOSED,2025-08-26 11:12:00,974.95,-3492.36,SL,974.95,950.70,False,
2025-08-26 09:32:00,ETERNAL,LONG,320.70,2178,698484.60,CLOSED,2025-08-26 09:35:00,319.10,-3492.42,SL,319.10,327.11,False,
2025-08-26 09:25:00,WAAREEENER,SHORT,3127.50,223,697432.50,CLOSED,2025-08-26 09:26:00,3143.14,-3487.16,SL,3143.14,3064.95,False,
2025-08-26 09:26:00,VMM,SHORT,149.75,4665,698583.75,CLOSED,2025-08-26 09:30:00,150.50,-3492.92,SL,150.50,146.75,False,
2025-08-26 09:46:00,MAZDOCK,SHORT,2676.00,261,698436.00,CLOSED,2025-08-26 10:05:00,2689.38,-3492.18,SL,2689.38,2622.48,False,
2025-08-26 09:45:00,SWIGGY,LONG,429.40,1626,698204.40,CLOSED,2025-08-26 10:07:00,427.25,-3491.02,SL,427.25,437.99,False,
2025-08-28 09:26:00,INDIGO,SHORT,5781.00,115,664815.00,CLOSED,2025-08-28 12:29:00,5753.83,3124.26,TRAIL,5809.90,5665.38,True,5753.83
2025-08-28 09:25:00,WAAREEENER,SHORT,3280.70,203,665982.10,CLOSED,2025-08-28 09:26:00,3297.10,-3329.91,SL,3297.10,3215.09,False,
2025-08-28 09:26:00,SHRIRAMFIN,SHORT,578.60,1154,667704.40,CLOSED,2025-08-28 09:43:00,579.61,-1171.02,TRAIL,581.49,567.03,True,579.61
2025-08-28 09:29:00,OLAELEC,LONG,52.10,12826,668234.60,CLOSED,2025-08-28 09:35:00,52.16,716.65,TRAIL,51.84,53.14,True,52.16
2025-08-28 09:40:00,ICICIBANK,LONG,1411.80,473,667781.40,CLOSED,2025-08-28 12:03:00,1404.74,-3338.91,SL,1404.74,1440.04,False,
2025-08-28 09:25:00,HDFCBANK,SHORT,955.00,699,667545.00,CLOSED,2025-08-28 09:26:00,959.77,-3337.72,SL,959.77,935.90,False,
2025-08-28 09:25:00,RELIANCE,SHORT,1368.00,488,667584.00,CLOSED,2025-08-28 09:45:00,1374.84,-3337.92,SL,1374.84,1340.64,False,
2025-08-28 09:25:00,HEROMOTOCO,LONG,5151.60,129,664556.40,CLOSED,2025-08-28 12:27:00,5150.08,-195.76,TRAIL,5125.84,5254.63,True,5150.08
2025-08-28 09:32:00,M&M,SHORT,3295.50,202,665691.00,CLOSED,2025-08-28 09:45:00,3311.98,-3328.45,SL,3311.98,3229.59,False,
