time,symbol,side,entry_price,size,status,exit_time,exit_price,pnl,reason
2025-08-11 13:56:00,VOLTAS,LONG,1237.90,827,CLOSED,2025-08-11 15:25:00,1243.50,4631.20,EOD
2025-08-11 11:40:00,CDSL,SHORT,1550.10,660,CLOSED,2025-08-11 12:17:00,1557.85,-5115.33,SL
2025-08-11 12:06:00,RELIANCE,LONG,1374.60,744,CLOSED,2025-08-11 15:25:00,1384.10,7068.00,EOD
2025-08-12 11:30:00,PGEL,SHORT,515.20,1984,CLOSED,2025-08-12 11:31:00,517.78,-5110.78,SL
2025-08-12 11:40:00,HBLENGINE,LONG,707.30,1445,CLOSED,2025-08-12 12:47:00,703.76,-5110.24,SL
2025-08-12 14:24:00,HINDALCO,LONG,671.80,1521,CLOSED,2025-08-12 14:32:00,668.44,-5109.04,SL
2025-08-12 11:30:00,ASTRAL,SHORT,1277.40,800,CLOSED,2025-08-12 11:36:00,1283.79,-5109.60,SL
2025-08-12 14:21:00,HAL,LONG,4391.30,232,CLOSED,2025-08-12 14:23:00,4425.46,7924.71,TRAIL
2025-08-12 11:30:00,JMFINANCIL,SHORT,159.51,6409,CLOSED,2025-08-12 11:31:00,160.31,-5111.50,SL
2025-08-14 11:30:00,INFY,LONG,1463.00,686,CLOSED,2025-08-14 11:50:00,1455.68,-5018.09,SL
2025-08-14 11:30:00,WAAREEENER,LONG,2938.60,341,CLOSED,2025-08-14 11:53:00,2923.91,-5010.31,SL
2025-08-14 13:30:00,NAUKRI,LONG,1368.80,734,CLOSED,2025-08-14 14:49:00,1375.11,4630.62,TRAIL
2025-08-14 11:30:00,HBLENGINE,LONG,774.00,1298,CLOSED,2025-08-14 11:34:00,770.13,-5023.26,SL
2025-08-14 11:30:00,BSE,SHORT,2460.10,408,CLOSED,2025-08-14 11:32:00,2472.40,-5018.60,SL
2025-08-14 11:31:00,HDFCBANK,LONG,1989.70,504,CLOSED,2025-08-14 15:25:00,1989.00,-352.80,EOD
2025-08-14 11:30:00,JUBLFOOD,SHORT,635.45,1581,CLOSED,2025-08-14 12:32:00,638.63,-5023.23,SL
2025-08-14 13:20:00,BPCL,SHORT,318.35,3156,CLOSED,2025-08-14 15:25:00,317.95,1262.40,EOD
2025-08-18 13:40:00,ADANIPORTS,LONG,1322.00,745,CLOSED,2025-08-18 15:25:00,1329.80,5811.00,EOD
2025-08-18 11:30:00,MARUTI,LONG,14048.00,70,CLOSED,2025-08-18 12:13:00,14019.06,-2025.62,TRAIL
2025-08-18 11:30:00,ETERNAL,SHORT,317.45,3103,CLOSED,2025-08-18 15:25:00,314.65,8688.40,EOD
2025-08-18 11:48:00,M&M,LONG,3418.00,288,CLOSED,2025-08-18 14:20:00,3400.91,-4921.92,SL
2025-08-18 11:30:00,BAJFINANCE,LONG,914.75,1077,CLOSED,2025-08-18 12:13:00,910.18,-4925.93,SL
2025-08-18 11:30:00,AMBER,LONG,7445.00,132,CLOSED,2025-08-18 12:06:00,7430.85,-1868.13,TRAIL
2025-08-18 11:50:00,BAJAJ-AUTO,SHORT,8504.00,115,CLOSED,2025-08-18 12:56:00,8546.52,-4889.80,SL
2025-08-19 11:50:00,RELIANCE,LONG,1412.00,694,CLOSED,2025-08-19 15:25:00,1420.20,5690.80,EOD
2025-08-19 12:40:00,OLAELEC,LONG,43.84,22378,CLOSED,2025-08-19 12:51:00,44.72,19621.03,TG
2025-08-19 11:30:00,VEDL,LONG,448.90,2185,CLOSED,2025-08-19 15:25:00,449.75,1857.25,EOD
2025-08-19 11:30:00,HAL,LONG,4466.00,219,CLOSED,2025-08-19 13:45:00,4443.67,-4890.27,SL
2025-08-19 13:50:00,HDFCBANK,SHORT,1990.30,492,CLOSED,2025-08-19 15:25:00,1991.50,-590.40,EOD
2025-08-19 12:28:00,WAAREEENER,LONG,3077.00,318,CLOSED,2025-08-19 13:03:00,3061.62,-4892.43,SL
2025-08-19 12:05:00,MARUTI,LONG,14120.00,69,CLOSED,2025-08-19 15:25:00,14242.00,8418.00,EOD
2025-08-19 11:30:00,M&M,LONG,3388.00,289,CLOSED,2025-08-19 13:33:00,3371.06,-4895.66,SL
2025-08-20 11:30:00,OLAELEC,LONG,50.66,19767,CLOSED,2025-08-20 11:45:00,51.00,6811.21,TRAIL
2025-08-20 12:00:00,BHARTIARTL,SHORT,1929.00,519,CLOSED,2025-08-20 15:25:00,1929.70,-363.30,EOD
2025-08-20 11:30:00,HAL,SHORT,4512.80,221,CLOSED,2025-08-20 15:25:00,4473.60,8663.20,EOD
2025-08-20 11:30:00,ETERNAL,LONG,329.50,3039,CLOSED,2025-08-20 12:07:00,328.86,-1930.14,TRAIL
2025-08-20 11:58:00,M&M,LONG,3372.30,296,CLOSED,2025-08-20 15:25:00,3395.00,6719.20,EOD
2025-08-20 11:48:00,DABUR,LONG,528.65,1894,CLOSED,2025-08-20 15:25:00,534.20,10511.70,EOD
2025-08-20 11:30:00,BEL,SHORT,374.50,2673,CLOSED,2025-08-20 15:25:00,371.85,7083.45,EOD
2025-08-20 11:30:00,HCLTECH,LONG,1477.70,677,CLOSED,2025-08-20 15:25:00,1496.30,12592.20,EOD
2025-08-20 11:30:00,GODFRYPHLP,LONG,10935.00,91,CLOSED,2025-08-20 11:48:00,10880.32,-4975.42,SL
2025-08-21 11:30:00,CLEAN,LONG,1169.90,894,CLOSED,2025-08-21 12:02:00,1164.05,-5229.45,SL
2025-08-21 11:30:00,OLAELEC,SHORT,49.20,21270,CLOSED,2025-08-21 11:32:00,49.07,2866.13,TRAIL
2025-08-21 15:00:00,SWIGGY,LONG,436.25,2398,CLOSED,2025-08-21 15:21:00,434.07,-5230.64,SL
2025-08-21 15:10:00,GODFRYPHLP,LONG,11133.50,93,CLOSED,2025-08-21 15:15:00,11106.08,-2550.52,TRAIL
2025-08-21 12:21:00,WAAREEENER,LONG,3277.40,319,CLOSED,2025-08-21 12:39:00,3269.30,-2585.50,TRAIL
2025-08-21 11:30:00,TCS,LONG,3118.00,335,CLOSED,2025-08-21 15:05:00,3102.41,-5222.65,SL
2025-08-21 13:25:00,RELIANCE,LONG,1429.90,731,CLOSED,2025-08-21 15:21:00,1422.75,-5226.28,SL
2025-08-21 14:50:00,JWL,SHORT,351.50,2977,CLOSED,2025-08-21 14:52:00,350.61,2649.53,TRAIL
2025-08-21 11:30:00,INFY,LONG,1500.30,697,CLOSED,2025-08-21 15:25:00,1496.50,-2648.60,EOD
2025-08-21 11:30:00,HDFCBANK,LONG,1992.00,525,CLOSED,2025-08-21 15:25:00,1990.10,-997.50,EOD
2025-08-22 13:47:00,BSE,LONG,2342.60,436,CLOSED,2025-08-22 14:07:00,2330.89,-5106.87,SL
2025-08-22 11:40:00,OLAELEC,SHORT,48.30,21166,CLOSED,2025-08-22 11:54:00,48.06,5127.46,TRAIL
2025-08-22 11:30:00,HDFCBANK,SHORT,1963.60,520,CLOSED,2025-08-22 15:25:00,1964.20,-312.00,EOD
2025-08-22 11:30:00,TITAGARH,SHORT,843.15,1212,CLOSED,2025-08-22 11:32:00,847.37,-5109.49,SL
2025-08-22 11:30:00,WAAREEENER,LONG,3214.30,318,CLOSED,2025-08-22 11:54:00,3198.23,-5110.74,SL
2025-08-22 11:30:00,LEMONTREE,SHORT,166.75,6130,CLOSED,2025-08-22 11:50:00,167.58,-5110.89,SL
2025-08-22 12:20:00,ICICIBANK,LONG,1437.60,711,CLOSED,2025-08-22 15:25:00,1434.90,-1919.70,EOD
2025-08-22 11:30:00,SWIGGY,LONG,432.70,2362,CLOSED,2025-08-22 13:18:00,430.54,-5110.19,SL
2025-08-22 11:31:00,ETERNAL,LONG,320.85,3186,CLOSED,2025-08-22 13:47:00,321.57,2293.92,TRAIL
2025-08-25 12:40:00,HDFCBANK,LONG,1972.70,507,CLOSED,2025-08-25 14:36:00,1962.84,-5000.79,SL
2025-08-25 11:30:00,YESBANK,SHORT,19.63,51043,CLOSED,2025-08-25 15:25:00,19.56,3573.01,EOD
2025-08-25 11:30:00,INFY,LONG,1534.60,652,CLOSED,2025-08-25 14:39:00,1526.93,-5002.80,SL
2025-08-25 13:21:00,OLAELEC,LONG,48.87,20502,CLOSED,2025-08-25 13:46:00,48.82,-1003.06,TRAIL
2025-08-25 11:30:00,TCS,LONG,3146.80,318,CLOSED,2025-08-25 15:25:00,3140.30,-2067.00,EOD
2025-08-25 13:30:00,WAAREEENER,LONG,3113.10,321,CLOSED,2025-08-25 13:54:00,3134.32,6810.02,TRAIL
2025-08-25 11:30:00,ETERNAL,LONG,321.80,3113,CLOSED,2025-08-25 13:24:00,320.19,-5008.82,SL
2025-08-26 14:50:00,SAILIFE,SHORT,859.10,1157,CLOSED,2025-08-26 15:01:00,857.63,1695.73,TRAIL
2025-08-26 11:30:00,IDEA,SHORT,6.68,148843,CLOSED,2025-08-26 11:31:00,6.71,-4971.36,SL
2025-08-26 11:30:00,BSE,SHORT,2236.10,444,CLOSED,2025-08-26 15:25:00,2216.10,8880.00,EOD
2025-08-26 15:10:00,BLS,SHORT,373.00,2665,CLOSED,2025-08-26 15:25:00,370.05,7861.75,EOD
2025-08-26 13:26:00,ETERNAL,LONG,319.70,3110,CLOSED,2025-08-26 14:13:00,319.09,-1900.99,TRAIL
2025-08-26 11:30:00,WAAREEENER,LONG,3210.00,309,CLOSED,2025-08-26 11:38:00,3193.95,-4959.45,SL
2025-08-26 11:30:00,VMM,SHORT,148.05,6715,CLOSED,2025-08-26 12:53:00,147.61,2962.49,TRAIL
2025-08-26 12:50:00,MAZDOCK,LONG,2698.90,368,CLOSED,2025-08-26 13:58:00,2704.46,2047.28,TRAIL
2025-08-26 12:00:00,SWIGGY,SHORT,422.05,2355,CLOSED,2025-08-26 13:50:00,422.14,-217.84,TRAIL
2025-08-28 11:44:00,INDIGO,SHORT,5783.50,173,CLOSED,2025-08-28 12:29:00,5753.83,5132.48,TRAIL
2025-08-28 13:12:00,WAAREEENER,LONG,3361.00,299,CLOSED,2025-08-28 14:17:00,3428.22,20098.78,TG
2025-08-28 11:30:00,OLAELEC,LONG,55.34,18172,CLOSED,2025-08-28 11:36:00,55.06,-5028.19,SL
2025-08-28 11:32:00,ICICIBANK,LONG,1409.90,713,CLOSED,2025-08-28 12:40:00,1402.85,-5026.29,SL
2025-08-28 11:30:00,HDFCBANK,LONG,970.90,1035,CLOSED,2025-08-28 12:23:00,966.05,-5024.41,SL
2025-08-28 11:30:00,HINDUNILVR,SHORT,2671.20,376,CLOSED,2025-08-28 15:25:00,2651.00,7595.20,EOD
2025-08-28 14:18:00,RELIANCE,LONG,1381.90,727,CLOSED,2025-08-28 15:25:00,1390.30,6106.80,EOD
2025-08-28 11:40:00,HEROMOTOCO,LONG,5171.90,194,CLOSED,2025-08-28 12:48:00,5146.04,-5016.74,SL
